Continent,Region/Country,Product,Variable,Year,Unit,Quantity
África,Santo Tomé y Príncipe,Vino,Consumo,2015,1000 hl,36.0
África,Santo Tomé y Príncipe,Vino,Importaciones,2015,1000 hl,32.0
África,Santo Tomé y Príncipe,Vino,Producción,2015,1000 hl,0.0
África,Santo Tomé y Príncipe,Vino,Consumo,2016,1000 hl,35.0
África,Santo Tomé y Príncipe,Vino,Importaciones,2016,1000 hl,37.0
África,Santo Tomé y Príncipe,Vino,Producción,2016,1000 hl,0.0
África,Santo Tomé y Príncipe,Vino,Consumo,2017,1000 hl,32.0
África,Santo Tomé y Príncipe,Vino,Importaciones,2017,1000 hl,28.0
África,Santo Tomé y Príncipe,Vino,Producción,2017,1000 hl,0.0
África,Santo Tomé y Príncipe,Vino,Consumo,2018,1000 hl,32.0
África,Santo Tomé y Príncipe,Vino,Importaciones,2018,1000 hl,36.0
África,Santo Tomé y Príncipe,Vino,Producción,2018,1000 hl,0.0
África,Santo Tomé y Príncipe,Vino,Consumo,2019,1000 hl,34.0
África,Santo Tomé y Príncipe,Vino,Importaciones,2019,1000 hl,32.0
África,Santo Tomé y Príncipe,Vino,Producción,2019,1000 hl,0.0
África,Santo Tomé y Príncipe,Vino,Consumo,2020,1000 hl,32.0
África,Santo Tomé y Príncipe,Vino,Importaciones,2020,1000 hl,33.0
África,Santo Tomé y Príncipe,Vino,Producción,2020,1000 hl,0.0
África,Santo Tomé y Príncipe,Vino,Consumo,2021,1000 hl,32.0
África,Santo Tomé y Príncipe,Vino,Importaciones,2021,1000 hl,37.0
África,Santo Tomé y Príncipe,Vino,Producción,2021,1000 hl,0.0
África,Santo Tomé y Príncipe,Vino,Consumo,2022,1000 hl,32.0
África,Santo Tomé y Príncipe,Vino,Importaciones,2022,1000 hl,34.0
África,Santo Tomé y Príncipe,Vino,Producción,2022,1000 hl,0.0
África,Santo Tomé y Príncipe,Vino,Consumo,2023,1000 hl,32.0
África,Senegal,Vino,Consumo,2013,1000 hl,59.0
África,Senegal,Vino,Exportaciones,2013,1000 hl,1.0
África,Senegal,Vino,Importaciones,2013,1000 hl,54.0
África,Senegal,Vino,Producción,2013,1000 hl,0.0
África,Senegal,Vino,Consumo,2014,1000 hl,66.0
África,Senegal,Vino,Exportaciones,2014,1000 hl,1.0
África,Senegal,Vino,Importaciones,2014,1000 hl,80.0
África,Senegal,Vino,Producción,2014,1000 hl,0.0
África,Senegal,Vino,Consumo,2015,1000 hl,68.0
África,Senegal,Vino,Exportaciones,2015,1000 hl,2.0
África,Senegal,Vino,Importaciones,2015,1000 hl,59.0
África,Senegal,Vino,Producción,2015,1000 hl,0.0
África,Senegal,Vino,Consumo,2016,1000 hl,60.0
África,Senegal,Vino,Exportaciones,2016,1000 hl,1.0
África,Senegal,Vino,Importaciones,2016,1000 hl,63.0
África,Senegal,Vino,Producción,2016,1000 hl,0.0
África,Senegal,Vino,Consumo,2017,1000 hl,66.0
África,Senegal,Vino,Exportaciones,2017,1000 hl,0.0
África,Senegal,Vino,Importaciones,2017,1000 hl,70.0
África,Senegal,Vino,Producción,2017,1000 hl,0.0
África,Senegal,Vino,Consumo,2018,1000 hl,60.0
África,Senegal,Vino,Exportaciones,2018,1000 hl,0.0
África,Senegal,Vino,Importaciones,2018,1000 hl,50.0
África,Senegal,Vino,Producción,2018,1000 hl,0.0
África,Senegal,Vino,Consumo,2019,1000 hl,55.0
África,Senegal,Vino,Exportaciones,2019,1000 hl,0.0
África,Senegal,Vino,Importaciones,2019,1000 hl,60.0
África,Senegal,Vino,Producción,2019,1000 hl,0.0
África,Senegal,Vino,Consumo,2020,1000 hl,55.0
África,Senegal,Vino,Exportaciones,2020,1000 hl,1.0
África,Senegal,Vino,Importaciones,2020,1000 hl,50.0
África,Senegal,Vino,Producción,2020,1000 hl,0.0
África,Senegal,Vino,Consumo,2021,1000 hl,56.0
África,Senegal,Vino,Exportaciones,2021,1000 hl,0.0
África,Senegal,Vino,Importaciones,2021,1000 hl,62.0
África,Senegal,Vino,Producción,2021,1000 hl,0.0
África,Senegal,Vino,Consumo,2022,1000 hl,60.0
África,Senegal,Vino,Exportaciones,2022,1000 hl,1.0
África,Senegal,Vino,Importaciones,2022,1000 hl,59.0
África,Senegal,Vino,Producción,2022,1000 hl,0.0
África,Senegal,Vino,Consumo,2023,1000 hl,57.0
África,Senegal,Vino,Exportaciones,2023,1000 hl,1.0
África,Senegal,Vino,Importaciones,2023,1000 hl,55.0
Europa,Serbia,Vino,Consumo,2013,1000 hl,1487.0
Europa,Serbia,Vino,Exportaciones,2013,1000 hl,124.0
Europa,Serbia,Vino,Importaciones,2013,1000 hl,239.0
Europa,Serbia,Vino,Producción,2013,1000 hl,1200.0
Europa,Serbia,Vino,Consumo,2014,1000 hl,1089.0
Europa,Serbia,Vino,Exportaciones,2014,1000 hl,122.0
Europa,Serbia,Vino,Importaciones,2014,1000 hl,251.0
Europa,Serbia,Vino,Producción,2014,1000 hl,734.0
Europa,Serbia,Vino,Consumo,2015,1000 hl,850.0
Europa,Serbia,Vino,Exportaciones,2015,1000 hl,108.0
Europa,Serbia,Vino,Importaciones,2015,1000 hl,187.0
Europa,Serbia,Vino,Producción,2015,1000 hl,758.0
Europa,Serbia,Vino,Consumo,2016,1000 hl,796.0
Europa,Serbia,Vino,Exportaciones,2016,1000 hl,100.0
Europa,Serbia,Vino,Importaciones,2016,1000 hl,208.0
Europa,Serbia,Vino,Producción,2016,1000 hl,648.0
Europa,Serbia,Vino,Consumo,2017,1000 hl,810.0
Europa,Serbia,Vino,Exportaciones,2017,1000 hl,116.0
Europa,Serbia,Vino,Importaciones,2017,1000 hl,244.0
Europa,Serbia,Vino,Producción,2017,1000 hl,736.0
Europa,Serbia,Vino,Consumo,2018,1000 hl,834.0
Europa,Serbia,Vino,Exportaciones,2018,1000 hl,118.0
Europa,Serbia,Vino,Importaciones,2018,1000 hl,212.0
Europa,Serbia,Vino,Producción,2018,1000 hl,711.0
Europa,Serbia,Vino,Consumo,2019,1000 hl,749.0
Europa,Serbia,Vino,Exportaciones,2019,1000 hl,132.0
Europa,Serbia,Vino,Importaciones,2019,1000 hl,209.0
Europa,Serbia,Vino,Producción,2019,1000 hl,617.0
Europa,Serbia,Vino,Consumo,2020,1000 hl,684.0
Europa,Serbia,Vino,Exportaciones,2020,1000 hl,106.0
Europa,Serbia,Vino,Importaciones,2020,1000 hl,224.0
Europa,Serbia,Vino,Producción,2020,1000 hl,558.0
Europa,Serbia,Vino,Consumo,2021,1000 hl,675.0
Europa,Serbia,Vino,Exportaciones,2021,1000 hl,102.0
Europa,Serbia,Vino,Importaciones,2021,1000 hl,232.0
Europa,Serbia,Vino,Producción,2021,1000 hl,544.0
Europa,Serbia,Vino,Consumo,2022,1000 hl,664.0
Europa,Serbia,Vino,Exportaciones,2022,1000 hl,113.0
Europa,Serbia,Vino,Importaciones,2022,1000 hl,222.0
Europa,Serbia,Vino,Producción,2022,1000 hl,455.0
Europa,Serbia,Vino,Consumo,2023,1000 hl,653.0
Europa,Serbia,Vino,Exportaciones,2023,1000 hl,113.0
Europa,Serbia,Vino,Importaciones,2023,1000 hl,222.0
Europa,Serbia,Vino,Producción,2023,1000 hl,442.0
Europa,Serbia And Montenegro,Vino,Importaciones,2013,1000 hl,0.0
Europa,Serbia And Montenegro,Vino,Producción,2013,1000 hl,0.0
Europa,Serbia And Montenegro,Vino,Importaciones,2014,1000 hl,0.0
Europa,Serbia And Montenegro,Vino,Producción,2014,1000 hl,0.0
Europa,Serbia And Montenegro,Vino,Importaciones,2015,1000 hl,0.0
Europa,Serbia And Montenegro,Vino,Producción,2015,1000 hl,0.0
Europa,Serbia And Montenegro,Vino,Importaciones,2016,1000 hl,0.0
Europa,Serbia And Montenegro,Vino,Producción,2016,1000 hl,0.0
Europa,Serbia And Montenegro,Vino,Importaciones,2017,1000 hl,0.0
Europa,Serbia And Montenegro,Vino,Producción,2017,1000 hl,0.0
Europa,Serbia And Montenegro,Vino,Importaciones,2018,1000 hl,0.0
Europa,Serbia And Montenegro,Vino,Producción,2018,1000 hl,0.0
Europa,Serbia And Montenegro,Vino,Importaciones,2019,1000 hl,0.0
Europa,Serbia And Montenegro,Vino,Producción,2019,1000 hl,0.0
Europa,Serbia And Montenegro,Vino,Importaciones,2020,1000 hl,0.0
Europa,Serbia And Montenegro,Vino,Producción,2020,1000 hl,0.0
Europa,Serbia And Montenegro,Vino,Importaciones,2021,1000 hl,0.0
Europa,Serbia And Montenegro,Vino,Producción,2021,1000 hl,0.0
Europa,Serbia And Montenegro,Vino,Producción,2022,1000 hl,0.0
África,Seychelles,Vino,Consumo,2013,1000 hl,11.0
África,Seychelles,Vino,Exportaciones,2013,1000 hl,0.0
África,Seychelles,Vino,Importaciones,2013,1000 hl,11.0
África,Seychelles,Vino,Producción,2013,1000 hl,0.0
África,Seychelles,Vino,Consumo,2014,1000 hl,19.0
África,Seychelles,Vino,Exportaciones,2014,1000 hl,0.0
África,Seychelles,Vino,Importaciones,2014,1000 hl,27.0
África,Seychelles,Vino,Producción,2014,1000 hl,0.0
África,Seychelles,Vino,Consumo,2015,1000 hl,23.0
África,Seychelles,Vino,Exportaciones,2015,1000 hl,0.0
África,Seychelles,Vino,Importaciones,2015,1000 hl,18.0
África,Seychelles,Vino,Producción,2015,1000 hl,0.0
África,Seychelles,Vino,Consumo,2016,1000 hl,29.0
África,Seychelles,Vino,Exportaciones,2016,1000 hl,0.0
África,Seychelles,Vino,Importaciones,2016,1000 hl,40.0
África,Seychelles,Vino,Producción,2016,1000 hl,0.0
África,Seychelles,Vino,Consumo,2017,1000 hl,29.0
África,Seychelles,Vino,Exportaciones,2017,1000 hl,0.0
África,Seychelles,Vino,Importaciones,2017,1000 hl,18.0
África,Seychelles,Vino,Producción,2017,1000 hl,0.0
África,Seychelles,Vino,Consumo,2018,1000 hl,10.0
África,Seychelles,Vino,Exportaciones,2018,1000 hl,0.0
África,Seychelles,Vino,Importaciones,2018,1000 hl,3.0
África,Seychelles,Vino,Producción,2018,1000 hl,0.0
África,Seychelles,Vino,Consumo,2019,1000 hl,12.0
África,Seychelles,Vino,Exportaciones,2019,1000 hl,0.0
África,Seychelles,Vino,Importaciones,2019,1000 hl,21.0
África,Seychelles,Vino,Producción,2019,1000 hl,0.0
África,Seychelles,Vino,Consumo,2020,1000 hl,17.0
África,Seychelles,Vino,Exportaciones,2020,1000 hl,0.0
África,Seychelles,Vino,Importaciones,2020,1000 hl,17.0
África,Seychelles,Vino,Producción,2020,1000 hl,0.0
África,Seychelles,Vino,Consumo,2021,1000 hl,17.0
África,Seychelles,Vino,Exportaciones,2021,1000 hl,0.0
África,Seychelles,Vino,Importaciones,2021,1000 hl,2.0
África,Seychelles,Vino,Producción,2021,1000 hl,0.0
África,Seychelles,Vino,Consumo,2022,1000 hl,17.0
África,Seychelles,Vino,Exportaciones,2022,1000 hl,0.0
África,Seychelles,Vino,Importaciones,2022,1000 hl,17.0
África,Seychelles,Vino,Producción,2022,1000 hl,0.0
África,Seychelles,Vino,Consumo,2023,1000 hl,15.0
África,Seychelles,Vino,Exportaciones,2023,1000 hl,0.0
África,Sierra Leona,Vino,Consumo,2013,1000 hl,2.0
África,Sierra Leona,Vino,Importaciones,2013,1000 hl,2.0
África,Sierra Leona,Vino,Producción,2013,1000 hl,0.0
África,Sierra Leona,Vino,Consumo,2014,1000 hl,2.0
África,Sierra Leona,Vino,Importaciones,2014,1000 hl,2.0
África,Sierra Leona,Vino,Producción,2014,1000 hl,0.0
África,Sierra Leona,Vino,Consumo,2015,1000 hl,2.0
África,Sierra Leona,Vino,Importaciones,2015,1000 hl,2.0
África,Sierra Leona,Vino,Producción,2015,1000 hl,0.0
África,Sierra Leona,Vino,Consumo,2016,1000 hl,2.0
África,Sierra Leona,Vino,Importaciones,2016,1000 hl,2.0
África,Sierra Leona,Vino,Producción,2016,1000 hl,0.0
África,Sierra Leona,Vino,Consumo,2017,1000 hl,3.0
África,Sierra Leona,Vino,Importaciones,2017,1000 hl,5.0
África,Sierra Leona,Vino,Producción,2017,1000 hl,0.0
África,Sierra Leona,Vino,Consumo,2018,1000 hl,6.0
África,Sierra Leona,Vino,Importaciones,2018,1000 hl,3.0
África,Sierra Leona,Vino,Producción,2018,1000 hl,0.0
África,Sierra Leona,Vino,Consumo,2019,1000 hl,4.0
África,Sierra Leona,Vino,Importaciones,2019,1000 hl,3.0
África,Sierra Leona,Vino,Producción,2019,1000 hl,0.0
África,Sierra Leona,Vino,Consumo,2020,1000 hl,3.0
África,Sierra Leona,Vino,Importaciones,2020,1000 hl,1.0
África,Sierra Leona,Vino,Producción,2020,1000 hl,0.0
África,Sierra Leona,Vino,Consumo,2021,1000 hl,3.0
África,Sierra Leona,Vino,Importaciones,2021,1000 hl,4.0
África,Sierra Leona,Vino,Producción,2021,1000 hl,0.0
África,Sierra Leona,Vino,Consumo,2022,1000 hl,3.0
África,Sierra Leona,Vino,Importaciones,2022,1000 hl,7.0
África,Sierra Leona,Vino,Producción,2022,1000 hl,0.0
África,Sierra Leona,Vino,Consumo,2023,1000 hl,4.0
Asia,Singapur,Vino,Consumo,2013,1000 hl,125.0
Asia,Singapur,Vino,Exportaciones,2013,1000 hl,162.0
Asia,Singapur,Vino,Importaciones,2013,1000 hl,285.0
Asia,Singapur,Vino,Producción,2013,1000 hl,0.0
Asia,Singapur,Vino,Consumo,2014,1000 hl,136.0
Asia,Singapur,Vino,Exportaciones,2014,1000 hl,181.0
Asia,Singapur,Vino,Importaciones,2014,1000 hl,329.0
Asia,Singapur,Vino,Producción,2014,1000 hl,0.0
Asia,Singapur,Vino,Consumo,2015,1000 hl,138.0
Asia,Singapur,Vino,Exportaciones,2015,1000 hl,179.0
Asia,Singapur,Vino,Importaciones,2015,1000 hl,308.0
Asia,Singapur,Vino,Producción,2015,1000 hl,0.0
Asia,Singapur,Vino,Consumo,2016,1000 hl,127.0
Asia,Singapur,Vino,Exportaciones,2016,1000 hl,174.0
Asia,Singapur,Vino,Importaciones,2016,1000 hl,300.0
Asia,Singapur,Vino,Producción,2016,1000 hl,0.0
Asia,Singapur,Vino,Consumo,2017,1000 hl,136.0
Asia,Singapur,Vino,Exportaciones,2017,1000 hl,175.0
Asia,Singapur,Vino,Importaciones,2017,1000 hl,321.0
Asia,Singapur,Vino,Producción,2017,1000 hl,0.0
Asia,Singapur,Vino,Consumo,2018,1000 hl,159.0
Asia,Singapur,Vino,Exportaciones,2018,1000 hl,177.0
Asia,Singapur,Vino,Importaciones,2018,1000 hl,350.0
Asia,Singapur,Vino,Producción,2018,1000 hl,0.0
Asia,Singapur,Vino,Consumo,2019,1000 hl,174.0
Asia,Singapur,Vino,Exportaciones,2019,1000 hl,137.0
Asia,Singapur,Vino,Importaciones,2019,1000 hl,312.0
Asia,Singapur,Vino,Producción,2019,1000 hl,0.0
Asia,Singapur,Vino,Consumo,2020,1000 hl,157.0
Asia,Singapur,Vino,Exportaciones,2020,1000 hl,122.0
Asia,Singapur,Vino,Importaciones,2020,1000 hl,261.0
Asia,Singapur,Vino,Producción,2020,1000 hl,0.0
Asia,Singapur,Vino,Consumo,2021,1000 hl,147.0
Asia,Singapur,Vino,Exportaciones,2021,1000 hl,169.0
Asia,Singapur,Vino,Importaciones,2021,1000 hl,323.0
Asia,Singapur,Vino,Producción,2021,1000 hl,0.0
Asia,Singapur,Vino,Consumo,2022,1000 hl,158.0
Asia,Singapur,Vino,Exportaciones,2022,1000 hl,178.0
Asia,Singapur,Vino,Importaciones,2022,1000 hl,340.0
Asia,Singapur,Vino,Producción,2022,1000 hl,0.0
Asia,Singapur,Vino,Consumo,2023,1000 hl,159.0
Asia,Singapur,Vino,Exportaciones,2023,1000 hl,169.0
Asia,Singapur,Vino,Importaciones,2023,1000 hl,320.0
Asia,Siria,Vino,Consumo,2013,1000 hl,1.0
Asia,Siria,Vino,Exportaciones,2013,1000 hl,0.0
Asia,Siria,Vino,Importaciones,2013,1000 hl,1.0
Asia,Siria,Vino,Producción,2013,1000 hl,1.0
Asia,Siria,Vino,Consumo,2014,1000 hl,2.0
Asia,Siria,Vino,Exportaciones,2014,1000 hl,0.0
Asia,Siria,Vino,Importaciones,2014,1000 hl,1.0
Asia,Siria,Vino,Producción,2014,1000 hl,0.0
Asia,Siria,Vino,Consumo,2015,1000 hl,1.0
Asia,Siria,Vino,Exportaciones,2015,1000 hl,0.0
Asia,Siria,Vino,Importaciones,2015,1000 hl,0.0
Asia,Siria,Vino,Producción,2015,1000 hl,1.0
Asia,Siria,Vino,Consumo,2016,1000 hl,2.0
Asia,Siria,Vino,Exportaciones,2016,1000 hl,0.0
Asia,Siria,Vino,Importaciones,2016,1000 hl,1.0
Asia,Siria,Vino,Producción,2016,1000 hl,1.0
Asia,Siria,Vino,Consumo,2017,1000 hl,2.0
Asia,Siria,Vino,Exportaciones,2017,1000 hl,0.0
Asia,Siria,Vino,Importaciones,2017,1000 hl,1.0
Asia,Siria,Vino,Producción,2017,1000 hl,1.0
Asia,Siria,Vino,Consumo,2018,1000 hl,2.0
Asia,Siria,Vino,Exportaciones,2018,1000 hl,0.0
Asia,Siria,Vino,Importaciones,2018,1000 hl,1.0
Asia,Siria,Vino,Producción,2018,1000 hl,0.0
Asia,Siria,Vino,Consumo,2019,1000 hl,1.0
Asia,Siria,Vino,Exportaciones,2019,1000 hl,0.0
Asia,Siria,Vino,Importaciones,2019,1000 hl,1.0
Asia,Siria,Vino,Producción,2019,1000 hl,0.0
Asia,Siria,Vino,Consumo,2020,1000 hl,1.0
Asia,Siria,Vino,Exportaciones,2020,1000 hl,0.0
Asia,Siria,Vino,Importaciones,2020,1000 hl,0.0
Asia,Siria,Vino,Producción,2020,1000 hl,0.0
Asia,Siria,Vino,Consumo,2021,1000 hl,1.0
Asia,Siria,Vino,Exportaciones,2021,1000 hl,0.0
Asia,Siria,Vino,Importaciones,2021,1000 hl,0.0
Asia,Siria,Vino,Producción,2021,1000 hl,0.0
Asia,Siria,Vino,Consumo,2022,1000 hl,1.0
Asia,Siria,Vino,Exportaciones,2022,1000 hl,0.0
Asia,Siria,Vino,Importaciones,2022,1000 hl,0.0
Asia,Siria,Vino,Producción,2022,1000 hl,0.0
Asia,Siria,Vino,Consumo,2023,1000 hl,1.0
Asia,Siria,Vino,Exportaciones,2023,1000 hl,0.0
Asia,Siria,Vino,Producción,2023,1000 hl,0.0
África,Somalia,Vino,Consumo,2013,1000 hl,0.0
África,Somalia,Vino,Importaciones,2013,1000 hl,0.0
África,Somalia,Vino,Producción,2013,1000 hl,0.0
África,Somalia,Vino,Consumo,2014,1000 hl,0.0
África,Somalia,Vino,Importaciones,2014,1000 hl,0.0
África,Somalia,Vino,Producción,2014,1000 hl,0.0
África,Somalia,Vino,Consumo,2015,1000 hl,0.0
África,Somalia,Vino,Importaciones,2015,1000 hl,0.0
África,Somalia,Vino,Producción,2015,1000 hl,0.0
África,Somalia,Vino,Consumo,2016,1000 hl,0.0
África,Somalia,Vino,Importaciones,2016,1000 hl,0.0
África,Somalia,Vino,Producción,2016,1000 hl,0.0
África,Somalia,Vino,Consumo,2017,1000 hl,0.0
África,Somalia,Vino,Importaciones,2017,1000 hl,0.0
África,Somalia,Vino,Producción,2017,1000 hl,0.0
África,Somalia,Vino,Consumo,2018,1000 hl,0.0
África,Somalia,Vino,Importaciones,2018,1000 hl,0.0
África,Somalia,Vino,Producción,2018,1000 hl,0.0
África,Somalia,Vino,Consumo,2019,1000 hl,0.0
África,Somalia,Vino,Importaciones,2019,1000 hl,0.0
África,Somalia,Vino,Producción,2019,1000 hl,0.0
África,Somalia,Vino,Consumo,2020,1000 hl,0.0
África,Somalia,Vino,Importaciones,2020,1000 hl,0.0
África,Somalia,Vino,Producción,2020,1000 hl,0.0
África,Somalia,Vino,Consumo,2021,1000 hl,0.0
África,Somalia,Vino,Importaciones,2021,1000 hl,0.0
África,Somalia,Vino,Producción,2021,1000 hl,0.0
África,Somalia,Vino,Consumo,2022,1000 hl,0.0
África,Somalia,Vino,Importaciones,2022,1000 hl,0.0
África,Somalia,Vino,Producción,2022,1000 hl,0.0
África,Somalia,Vino,Consumo,2023,1000 hl,0.0
Asia,Sri Lanka,Vino,Consumo,2013,1000 hl,10.0
Asia,Sri Lanka,Vino,Exportaciones,2013,1000 hl,0.0
Asia,Sri Lanka,Vino,Importaciones,2013,1000 hl,13.0
Asia,Sri Lanka,Vino,Producción,2013,1000 hl,0.0
Asia,Sri Lanka,Vino,Consumo,2014,1000 hl,12.0
Asia,Sri Lanka,Vino,Exportaciones,2014,1000 hl,0.0
Asia,Sri Lanka,Vino,Importaciones,2014,1000 hl,11.0
Asia,Sri Lanka,Vino,Producción,2014,1000 hl,0.0
Asia,Sri Lanka,Vino,Consumo,2015,1000 hl,11.0
Asia,Sri Lanka,Vino,Exportaciones,2015,1000 hl,0.0
Asia,Sri Lanka,Vino,Importaciones,2015,1000 hl,12.0
Asia,Sri Lanka,Vino,Producción,2015,1000 hl,0.0
Asia,Sri Lanka,Vino,Consumo,2016,1000 hl,12.0
Asia,Sri Lanka,Vino,Exportaciones,2016,1000 hl,1.0
Asia,Sri Lanka,Vino,Importaciones,2016,1000 hl,13.0
Asia,Sri Lanka,Vino,Producción,2016,1000 hl,0.0
Asia,Sri Lanka,Vino,Consumo,2017,1000 hl,12.0
Asia,Sri Lanka,Vino,Exportaciones,2017,1000 hl,1.0
Asia,Sri Lanka,Vino,Importaciones,2017,1000 hl,13.0
Asia,Sri Lanka,Vino,Producción,2017,1000 hl,0.0
Asia,Sri Lanka,Vino,Consumo,2018,1000 hl,14.0
Asia,Sri Lanka,Vino,Exportaciones,2018,1000 hl,1.0
Asia,Sri Lanka,Vino,Importaciones,2018,1000 hl,18.0
Asia,Sri Lanka,Vino,Producción,2018,1000 hl,0.0
Asia,Sri Lanka,Vino,Consumo,2019,1000 hl,15.0
Asia,Sri Lanka,Vino,Exportaciones,2019,1000 hl,1.0
Asia,Sri Lanka,Vino,Importaciones,2019,1000 hl,14.0
Asia,Sri Lanka,Vino,Producción,2019,1000 hl,0.0
Asia,Sri Lanka,Vino,Consumo,2020,1000 hl,11.0
Asia,Sri Lanka,Vino,Exportaciones,2020,1000 hl,2.0
Asia,Sri Lanka,Vino,Importaciones,2020,1000 hl,12.0
Asia,Sri Lanka,Vino,Producción,2020,1000 hl,0.0
Asia,Sri Lanka,Vino,Consumo,2021,1000 hl,11.0
Asia,Sri Lanka,Vino,Exportaciones,2021,1000 hl,1.0
Asia,Sri Lanka,Vino,Importaciones,2021,1000 hl,9.0
Asia,Sri Lanka,Vino,Producción,2021,1000 hl,0.0
Asia,Sri Lanka,Vino,Consumo,2022,1000 hl,11.0
Asia,Sri Lanka,Vino,Exportaciones,2022,1000 hl,4.0
Asia,Sri Lanka,Vino,Importaciones,2022,1000 hl,14.0
Asia,Sri Lanka,Vino,Producción,2022,1000 hl,0.0
Asia,Sri Lanka,Vino,Consumo,2023,1000 hl,13.0
Asia,Sri Lanka,Vino,Exportaciones,2023,1000 hl,3.0
Asia,Sri Lanka,Vino,Importaciones,2023,1000 hl,22.0
Asia,State of Palestine,Vino,Consumo,2013,1000 hl,1.0
Asia,State of Palestine,Vino,Exportaciones,2013,1000 hl,0.0
Asia,State of Palestine,Vino,Importaciones,2013,1000 hl,0.0
Asia,State of Palestine,Vino,Producción,2013,1000 hl,0.0
Asia,State of Palestine,Vino,Consumo,2014,1000 hl,1.0
Asia,State of Palestine,Vino,Exportaciones,2014,1000 hl,3.0
Asia,State of Palestine,Vino,Importaciones,2014,1000 hl,0.0
Asia,State of Palestine,Vino,Producción,2014,1000 hl,0.0
Asia,State of Palestine,Vino,Consumo,2015,1000 hl,1.0
